id,category,pos_human,part_id
881,Democratic Party,,362
881,Democratic Party,50,475
881,Democratic Party,50,216
881,Democratic Party,18,155
881,Democratic Party,,525
881,Democratic Party,36,58
881,Democratic Party,50,607
881,Democratic Party,,318
452,Democratic Party,2,525
452,Democratic Party,10,180
452,Democratic Party,43,133
452,Democratic Party,18,362
452,Democratic Party,12,285
452,Democratic Party,0,297
452,Democratic Party,14,364
452,Democratic Party,6,46
452,Democratic Party,0,347
452,Democratic Party,17,155
452,Democratic Party,24,549
452,Democratic Party,7,438
452,Democratic Party,0,259
452,Democratic Party,14,406
452,Democratic Party,0,216
452,Democratic Party,38,598
452,Democratic Party,15,607
452,Democratic Party,0,58
452,Democratic Party,12,318
452,Democratic Party,28,475
452,Democratic Party,11,517
761,Democratic Party,7,180
761,Democratic Party,17,347
761,Democratic Party,8,607
761,Democratic Party,7,285
761,Democratic Party,16,362
761,Democratic Party,18,406
761,Democratic Party,12,318
761,Democratic Party,15,216
761,Democratic Party,30,525
761,Democratic Party,34,364
761,Democratic Party,21,438
761,Democratic Party,0,549
761,Democratic Party,17,475
761,Democratic Party,23,155
761,Democratic Party,28,517
761,Democratic Party,0,259
761,Democratic Party,,598
761,Democratic Party,31,133
761,Democratic Party,20,297
761,Democratic Party,3,58
761,Democratic Party,0,46
6,Democratic Party,,347
6,Democratic Party,50,475
6,Democratic Party,82,525
6,Democratic Party,26,216
6,Democratic Party,,362
6,Democratic Party,43,607
6,Democratic Party,33,155
6,Democratic Party,,318
6,Democratic Party,80,406
6,Democratic Party,62,180
6,Democratic Party,,364
6,Democratic Party,53,58
6,Democratic Party,41,259
6,Democratic Party,50,297
6,Democratic Party,34,46
6,Democratic Party,31,598
6,Democratic Party,,133
6,Democratic Party,,438
6,Democratic Party,12,285
6,Democratic Party,34,517
6,Democratic Party,27,549
448,Democratic Party,26,155
448,Democratic Party,10,285
448,Democratic Party,18,607
448,Democratic Party,43,133
448,Democratic Party,32,216
448,Democratic Party,83,525
448,Democratic Party,44,364
448,Democratic Party,31,58
448,Democratic Party,42,318
448,Democratic Party,40,517
448,Democratic Party,,598
448,Democratic Party,,347
448,Democratic Party,89,406
448,Democratic Party,54,297
448,Democratic Party,40,549
448,Democratic Party,66,180
448,Democratic Party,19,475
448,Democratic Party,82,46
448,Democratic Party,100,259
448,Democratic Party,50,362
448,Democratic Party,96,438
320,Democratic Party,0,46
320,Democratic Party,11,347
320,Democratic Party,11,475
320,Democratic Party,37,216
320,Democratic Party,45,180
320,Democratic Party,16,285
320,Democratic Party,20,525
320,Democratic Party,42,607
320,Democratic Party,0,259
320,Democratic Party,,598
320,Democratic Party,14,364
320,Democratic Party,12,549
320,Democratic Party,37,362
320,Democratic Party,,438
320,Democratic Party,5,58
320,Democratic Party,0,297
320,Democratic Party,22,517
320,Democratic Party,44,406
320,Democratic Party,19,133
320,Democratic Party,12,318
320,Democratic Party,30,155
247,Democratic Party,0,297
247,Democratic Party,19,133
247,Democratic Party,0,259
247,Democratic Party,8,285
247,Democratic Party,,438
247,Democratic Party,50,180
247,Democratic Party,3,406
247,Democratic Party,0,347
247,Democratic Party,94,155
247,Democratic Party,15,364
247,Democratic Party,27,216
247,Democratic Party,0,46
247,Democratic Party,75,598
